timestamp,open (USD),high (USD),low (USD),close (USD),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
2016-09-15,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,86027.13070034,86027.13070034
2016-09-14,1.00000003,1.00000003,1.00000000,1.00000000,1.00000003,1.00000003,1.00000000,1.00000000,449060.83105200,449060.83105200
2016-09-13,1.00000000,1.00000004,1.00000000,1.00000003,1.00000000,1.00000004,1.00000000,1.00000003,468134.54043103,468134.55445859
2016-09-12,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,302073.55307000,302073.55307000
2016-09-11,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,155585.05914913,155585.05914913
2016-09-10,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,30120.54000000,30120.54000000
2016-09-09,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,65115.51000000,65115.51000000
2016-09-08,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,228142.94463949,228142.94463949
2016-09-07,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,665591.66643483,665591.66643483
2016-09-06,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,394263.61895826,394263.61895826
2016-09-05,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,317990.52011920,317990.52011920
2016-09-04,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,145859.24706428,145859.24706428
2016-09-03,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,247494.10180785,247494.10180785
2016-09-02,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,298682.28996168,298682.28996168
2016-09-01,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,111902.39000000,111902.39000000
2016-08-31,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,133232.65000000,133232.65000000
2016-08-30,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,374051.04178520,374051.04178520
2016-08-29,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,55527.15000000,55527.15000000
2016-08-28,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,15759.16000000,15759.16000000
2016-08-27,1.00000031,1.00000031,1.00000000,1.00000000,1.00000031,1.00000031,1.00000000,1.00000000,23547.69548080,23547.69548080
2016-08-26,1.00000232,1.00000370,1.00000018,1.00000031,1.00000232,1.00000370,1.00000018,1.00000031,193854.06199010,193854.12139010
2016-08-25,1.00000000,1.00000232,1.00000000,1.00000232,1.00000000,1.00000232,1.00000000,1.00000232,469978.29754268,469979.38845692
2016-08-24,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,176400.58415992,176400.58415992
2016-08-23,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,259874.74683960,259874.74683960
2016-08-22,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,134169.37645136,134169.37645136
2016-08-21,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,111214.49636080,111214.49636080
2016-08-20,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,197656.23554175,197656.23554175
2016-08-19,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,820624.61910844,820624.61910844
2016-08-18,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,410043.68000000,410043.68000000
2016-08-17,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1801782.27447890,1801782.27447890
2016-08-16,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1714410.76443158,1714410.76443158
2016-08-15,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,818416.83000000,818416.83000000
2016-08-14,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,155131.26147589,155131.26147589
2016-08-13,1.20000000,1.20000000,1.00000000,1.00000000,1.20000000,1.20000000,1.00000000,1.00000000,246174.05000000,246174.05000000
2016-08-12,1.00000000,1.20000000,1.00000000,1.20000000,1.00000000,1.20000000,1.00000000,1.20000000,2.00000000,2.40000000
2016-08-11,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000
2016-08-10,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000
2016-08-09,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000
2016-08-08,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000
2016-08-07,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000
2016-08-06,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000
2016-08-05,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000
2016-08-04,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000
2016-08-03,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000
2016-08-02,1.00000131,1.00000138,1.00000000,1.00000000,1.00000131,1.00000138,1.00000000,1.00000000,0.00000000,0.00000000
2016-08-01,1.00000000,1.00000402,1.00000000,1.00000131,1.00000000,1.00000402,1.00000000,1.00000131,496519.02506438,496519.67505438
2016-07-31,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,130283.47112998,130283.47112998
2016-07-30,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,27811.83333288,27811.83333288
2016-07-29,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,136753.79347273,136753.79347273
2016-07-28,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,831242.69093524,831242.69093524
2016-07-27,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,326707.15522311,326707.15522311
2016-07-26,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1105493.09050892,1105493.09050892
2016-07-25,1.00000060,1.00000133,1.00000000,1.00000000,1.00000060,1.00000133,1.00000000,1.00000000,1105493.09050892,1105493.09050892
2016-07-24,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,144751.96169851,144751.96169851
2016-07-23,1.00005545,1.00009276,1.00000000,1.00000000,1.00005545,1.00009276,1.00000000,1.00000000,144751.96169851,144751.96169851
2016-07-22,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,68225.33714830,68225.33714830
2016-07-21,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,101751.86338934,101751.86338934
2016-07-20,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,326177.37933117,326177.37933117
2016-07-19,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,319445.79554125,319445.79554125
2016-07-18,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,79510.98202282,79510.98202282
2016-07-17,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,84131.93688342,84131.93688342
2016-07-16,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,204664.17154604,204664.17154604
2016-07-15,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,204664.17154604,204664.17154604
2016-07-14,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,135156.79210775,135156.79210775
2016-07-13,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,135156.79210775,135156.79210775
2016-07-12,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,197905.71084580,197905.71084580
2016-07-11,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,205615.71084580,205615.71084580
2016-07-10,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,82006.93254472,82006.93254472
2016-07-09,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,217964.75964541,217964.75964541
2016-07-08,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,337778.96088040,337778.96088040
2016-07-07,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,608579.27605326,608579.27605326
2016-07-06,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,189649.58482568,189649.58482568
2016-07-05,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,334666.71993575,334666.71993575
2016-07-04,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,468789.84995021,468789.84995021
2016-07-03,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,420788.05000000,420788.05000000
2016-07-02,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,87622.60062169,87622.60062169
2016-07-01,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,315739.63019663,315739.63019663
2016-06-30,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,614824.37429707,614824.37429707
2016-06-29,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,201417.93300860,201417.93300860
2016-06-28,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1256072.78015976,1256072.78015976
2016-06-27,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,68697.19102419,68697.19102419
2016-06-26,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,166990.69985189,166990.69985189
2016-06-25,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,81220.29724907,81220.29724907
2016-06-24,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1077515.12416958,1077515.12416958
2016-06-23,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,346900.01918672,346900.01918672
2016-06-22,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,847326.96848737,847326.96848737
2016-06-21,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,747330.02828547,747330.02828547
2016-06-20,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1535981.87626193,1535981.87626193
2016-06-19,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,214234.38777364,214234.38777364
2016-06-18,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,620507.64577724,620507.64577724
2016-06-17,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1293200.48021584,1293200.48021584
2016-06-16,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1522466.38860806,1522466.38860806
2016-06-15,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1117771.21780124,1117771.21780124
2016-06-14,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,745405.24411336,745405.24411336
2016-06-13,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,496383.59986750,496383.59986750
2016-06-12,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,181035.96091802,181035.96091802
2016-06-11,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,16300.65078560,16300.65078560
2016-06-10,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,85195.82000000,85195.82000000
2016-06-09,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,48803.20000000,48803.20000000
2016-06-08,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,20884.79061581,20884.79061581
2016-06-07,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,63783.48854573,63783.48854573
2016-06-06,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,677476.88510142,677476.88510142
2016-06-05,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,15741.81403772,15741.81403772
2016-06-04,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,66162.44864370,66162.44864370
2016-06-03,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,2099975.53331890,2099975.53331890
2016-06-02,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,101848.67093834,101848.67093834
2016-06-01,1.00000000,1.00001652,1.00000000,1.00000000,1.00000000,1.00001652,1.00000000,1.00000000,719487.74344018,719487.74344371
2016-05-31,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,2234222.36346653,2234222.36346653
2016-05-30,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,168554.80652930,168554.80652930
2016-05-29,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,274120.84573923,274120.84573923
2016-05-28,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,134761.38163099,134761.38163099
2016-05-27,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,446011.56192734,446011.56192734
2016-05-26,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,5663806.51640392,5663806.51640392
2016-05-25,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,69826.53037967,69826.53037967
2016-05-24,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,58798.82271251,58798.82271251
2016-05-23,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,109927.29279289,109927.29279289
2016-05-22,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,4220.23045410,4220.23045410
2016-05-21,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,65497.78390294,65497.78390294
2016-05-20,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,71435.18407724,71435.18407724
2016-05-19,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,153562.17263202,153562.17263202
2016-05-18,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,116219.05312508,116219.05312508
2016-05-17,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,106907.29175323,106907.29175323
2016-05-16,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,472436.22000000,472436.22000000
2016-05-15,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,161295.84121496,161295.84121496
2016-05-14,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1000.00000000,1000.00000000
2016-05-13,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,2958.41000000,2958.41000000
2016-05-12,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,122391.47392800,122391.47392800
2016-05-11,1.10000000,1.10000000,1.00000000,1.00000000,1.10000000,1.10000000,1.00000000,1.00000000,225282.39748732,225282.39748732
2016-05-10,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,0.00000000,0.00000000
2016-05-09,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,0.00000000,0.00000000
2016-05-08,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,0.00000000,0.00000000
2016-05-07,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,0.00000000,0.00000000
2016-05-06,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,0.00000000,0.00000000
2016-05-05,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,0.00000000,0.00000000
2016-05-04,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,0.00000000,0.00000000
2016-05-03,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,0.00000000,0.00000000
2016-05-02,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,0.00000000,0.00000000
2016-05-01,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,0.00000000,0.00000000
2016-04-30,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,0.00000000,0.00000000
2016-04-29,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,0.00000000,0.00000000
2016-04-28,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,0.00000000,0.00000000
2016-04-27,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,0.00000000,0.00000000
2016-04-26,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,0.00000000,0.00000000
2016-04-25,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,0.00000000,0.00000000
2016-04-24,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,0.00000000,0.00000000
2016-04-23,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,0.00000000,0.00000000
2016-04-22,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,0.00000000,0.00000000
2016-04-21,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,0.00000000,0.00000000
2016-04-20,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,0.00000000,0.00000000
2016-04-19,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,0.00000000,0.00000000
2016-04-18,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,0.00000000,0.00000000
2016-04-17,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,0.00000000,0.00000000
2016-04-16,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,0.00000000,0.00000000
2016-04-15,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,0.00000000,0.00000000
2016-04-14,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,0.00000000,0.00000000
2016-04-13,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,0.00000000,0.00000000
2016-04-12,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,1.10000000,0.00000000,0.00000000
2016-04-11,0.09990038,1.10000000,0.09990038,1.10000000,0.09990038,1.10000000,0.09990038,1.10000000,1.52406315,1.67646946
2016-04-10,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.00000000,0.00000000
2016-04-09,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.00000000,0.00000000
2016-04-08,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.00000000,0.00000000
2016-04-07,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.00000000,0.00000000
2016-04-06,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.00000000,0.00000000
2016-04-05,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.00000000,0.00000000
2016-04-04,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.00000000,0.00000000
2016-04-03,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.00000000,0.00000000
2016-04-02,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.00000000,0.00000000
2016-04-01,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.00000000,0.00000000
2016-03-31,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.00000000,0.00000000
2016-03-30,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.00000000,0.00000000
2016-03-29,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.00000000,0.00000000
2016-03-28,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.00000000,0.00000000
2016-03-27,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.00000000,0.00000000
2016-03-26,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.00000000,0.00000000
2016-03-25,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.00000000,0.00000000
2016-03-24,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.00000000,0.00000000
2016-03-23,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.00000000,0.00000000
2016-03-22,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.00000000,0.00000000
2016-03-21,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.00000000,0.00000000
2016-03-20,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.00000000,0.00000000
2016-03-19,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.00000000,0.00000000
2016-03-18,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.00000000,0.00000000
2016-03-17,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.00000000,0.00000000
2016-03-16,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.00000000,0.00000000
2016-03-15,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.00000000,0.00000000
2016-03-14,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.09990038,0.00000000,0.00000000
2016-03-13,1.09999900,1.09999900,0.09990038,0.09990038,1.09999900,1.09999900,0.09990038,0.09990038,9.17308693,0.91639487
2016-03-12,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,0.00000000,0.00000000
2016-03-11,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,0.00000000,0.00000000
2016-03-10,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,0.00000000,0.00000000
2016-03-09,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,0.00000000,0.00000000
2016-03-08,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,0.00000000,0.00000000
2016-03-07,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,0.00000000,0.00000000
2016-03-06,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,0.00000000,0.00000000
2016-03-05,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,0.00000000,0.00000000
2016-03-04,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,0.00000000,0.00000000
2016-03-03,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,0.00000000,0.00000000
2016-03-02,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,0.00000000,0.00000000
2016-03-01,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,0.00000000,0.00000000
2016-02-29,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,0.00000000,0.00000000
2016-02-28,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,0.00000000,0.00000000
2016-02-27,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,0.00000000,0.00000000
2016-02-26,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,0.00000000,0.00000000
2016-02-25,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,1.09999900,0.00000000,0.00000000
